,Unnamed: 0,source,name,neighborhood_overview,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count
2544,2544,city scrape,"Mountain View Family Home in Town, 5Star Food Near","Our home's location couldn't be more convenient. Situated within the town of San Ignacio Cayo, you're just a short walk from stores, restaurants serving authentic Belizean cuisine, and the vibrant heart of town. Nearby, discover attractions such as Mayan ruins, thrilling jungle zip-lining, and tranquil river cruises. Everything you need for a memorable Belizean adventure is right at your doorstep.",462323256,2022-06-03,within an hour,100%,t,"['email', 'phone']",t,t,Cayo,Cayo,17.154598443393542,-89.07801512628794,Entire home,Entire home/apt,7,2.0,3.0,4.0,"[""BBQ grill"", ""Ethernet connection"", ""Dedicated workspace"", ""Backyard"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Bluetooth sound system"", ""Stove"", ""Toaster"", ""Window guards"", ""Board games"", ""Washer"", ""Cooking basics"", ""Breakfast"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Oven"", ""Portable fans"", ""Wifi"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Dishes and silverware"", ""Hot water kettle"", ""Essentials"", ""Rice maker"", ""Hammock"", ""Shower gel"", ""Free street parking"", ""Long term stays allowed"", ""Barbecue utensils"", ""Private patio or balcony"", ""First aid kit"", ""Baking sheet"", ""Single level home"", ""Children\u2019s dinnerware"", ""Mountain view"", ""TV"", ""Books and reading material"", ""Coffee maker: drip coffee maker"", ""Blender"", ""Microwave"", ""Coffee"", ""Lockbox"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Self check-in"", ""Freezer"", ""Housekeeping available 4 hours a day, every day - available at extra cost"", ""Conditioner"", ""Dining table"", ""Drying rack for clothing"", ""Outdoor furniture"", ""Body soap"", ""Private entrance""]",$254.00,1,60,t,11,41,68,162,2025-03-23,32,20,0,162,18,120,30480.0,2023-10-08,2025-02-18,4.84,4.91,4.84,4.91,4.94,4.75,4.84,,t,3
2545,2545,city scrape,Nona's Place Belize City Apt 5,,539070196,2023-09-26,within an hour,100%,t,"['email', 'phone']",t,t,Belize Mainland,Belize,17.495223781192916,-88.18323550503234,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,"[""Fire extinguisher"", ""Dedicated workspace"", ""Smoke alarm"", ""First aid kit"", ""Air conditioning"", ""Hangers"", ""Exterior security cameras on property"", ""Mini fridge"", ""Wifi"", ""Free driveway parking on premises"", ""Host greets you"", ""Iron"", ""Microwave"", ""Paid washer"", ""Outdoor dining area""]",$215.00,1,365,t,29,56,86,266,2025-03-23,29,19,3,266,16,114,24510.0,2023-11-22,2025-03-17,4.79,4.76,4.86,4.83,5.0,4.59,4.66,,f,10
2547,2547,city scrape,"Cozy Apt, close to airport, A/C",,466051139,2022-06-25,within an hour,100%,t,"['email', 'phone']",t,t,Belize Mainland,Belize,17.55633,-88.31222,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""BBQ grill"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Cleaning products"", ""Stove"", ""Dryer"", ""Cooking basics"", ""Washer"", ""Hangers"", ""Hot water"", ""Portable fans"", ""Wifi"", ""Host greets you"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Long term stays allowed"", ""Shower gel"", ""Bathtub"", ""First aid kit"", ""Patio or balcony"", ""TV"", ""Blender"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Building staff"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Clothing storage"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Coffee maker""]",$187.00,1,1125,t,16,45,75,254,2025-03-23,8,3,0,254,0,18,3366.0,2023-10-05,2025-02-09,5.0,5.0,5.0,5.0,5.0,4.63,5.0,,t,4
2548,2548,city scrape,Full Belizean Cabin,"This property is located in Duck Run 2, Cayo, just outside the thriving farming community of Spanish Lookout.<br /> <br />You will be within a 5 to 10 minute drive of all the major eateries and shopping in the area.  We provide more info about your restaurant choices in our guestbook.<br /><br />Located in the heart of Belize, most of the major tourist attractions are easily accessible within an hour's drive.  We are also close to Guatemala, should you decide to hop over the border for a day trip to the magnificent Tikal Maya ruins.  If you need assistance with information for booking tours, please feel free to reach out to us.  Adventure awaits!",539263081,2023-09-27,within an hour,100%,t,"['email', 'phone']",t,t,Cayo,Cayo,17.24229,-89.02733,Entire cabin,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""Heating - split type ductless system"", ""Bed linens"", ""Kitchen"", ""Laundromat nearby"", ""Hair dryer"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Wifi"", ""Coffee maker: Keurig coffee machine"", ""Refrigerator"", ""Room-darkening shades"", ""Iron"", ""Dishes and silverware"", ""Host greets you"", ""Essentials"", ""Long term stays allowed"", ""Gas stove"", ""Free street parking"", ""First aid kit"", ""TV"", ""Courtyard view"", ""Free parking on premises"", ""Fire extinguisher"", ""Private entrance"", ""Ceiling fan"", ""Garden view"", ""Clothing storage: closet""]",$117.00,2,1125,t,20,50,80,259,2025-03-23,10,6,0,259,5,36,4212.0,2023-12-16,2025-02-16,4.9,4.9,4.8,4.9,4.8,4.9,4.9,,t,4
2552,2552,city scrape,Tuba Bini,,540092879,2023-10-02,within an hour,60%,f,['phone'],t,t,Stann Creek Mainland,Stann Creek,16.8534596,-88.2813944,Entire home,Entire home/apt,4,1.0,0.0,3.0,"[""BBQ grill"", ""Fire extinguisher"", ""Body soap"", ""Smoke alarm"", ""First aid kit"", ""Air conditioning"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Paid parking on premises"", ""Mountain view"", ""Outdoor dining area""]",$308.00,2,12,t,30,60,90,270,2025-03-23,4,2,0,270,1,12,3696.0,2023-11-18,2025-02-15,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,t,1
2557,2557,city scrape,Sugar Coral Condo with Oceanfront Balcony and Pool,"San Pedro, is a tropical jewel that seamlessly combines stunning natural beauty with rich cultural experiences. Its pristine beaches, world-class diving at the Belize Barrier Reef, and diverse marine life draw adventure seekers, while the island's laid-back vibe, delicious cuisine, and welcoming locals provide a unique blend of relaxation and cultural immersion. Whether you're exploring underwater wonders, savoring local flavors, or simply basking in the sun, San Pedro offers an unforgettable Caribbean escape.",540538942,2023-10-05,within an hour,100%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.927098684122,-87.95819525396729,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Dedicated workspace"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Shared outdoor pool - available all year"", ""Kitchen"", ""Hair dryer"", ""Stove"", ""Toaster"", ""Waterfront"", ""Cooking basics"", ""Smart lock"", ""Ocean view"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Oven"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Heating"", ""Shower gel"", ""Private patio or balcony"", ""Bathtub"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Books and reading material"", ""TV"", ""Safe"", ""Blender"", ""Pool view"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Coffee"", ""Wifi \u2013 25 Mbps"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Beach view"", ""Smoke alarm"", ""Dining table"", ""Clothing storage"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Body soap"", ""Ceiling fan"", ""Coffee maker""]",$372.00,3,30,t,10,30,53,283,2025-03-23,38,30,4,203,26,180,66960.0,2023-12-20,2025-03-18,4.97,4.95,4.95,4.97,4.97,4.97,4.92,,t,1
2558,2558,previous scrape,"Eco Jungle Lodge: Lux, Fireplace, Waterfall Shower","Hidden Valley Wilderness Reserve: Luxurious eco-resort in Belize's Mountain Pine Ridge. Amidst lush forests, waterfalls, and hills, ideal for nature lovers and adventurers. 7200 private acres for hiking, bird watching, mountain biking, and waterfall swimming. Perfect for a rejuvenating Belize vacation.",540658612,2023-10-06,within an hour,100%,f,"['email', 'phone']",t,t,Cayo,Cayo,17.04789,-88.89868,Private room in nature lodge,Private room,2,,1.0,,"[""High chair"", ""Outdoor playground"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens"", ""Indoor fireplace: wood-burning"", ""Wine glasses"", ""Laundromat nearby"", ""Host greets you"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Fireplace guards"", ""Outdoor dining area"", ""Lake access"", ""Board games"", ""Breakfast"", ""Free resort access"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hangers"", ""Hot water"", ""Resort view"", ""Portable fans"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hammock"", ""Hot water kettle"", ""Essentials"", ""Heating"", ""Coffee maker: french press"", ""Shower gel"", ""Long term stays allowed"", ""Cleaning available during stay"", ""Private patio or balcony"", ""Bathtub"", ""First aid kit"", ""Bikes"", ""Single level home"", ""Outdoor shower"", ""Mountain view"", ""Books and reading material"", ""Safe"", ""Fire pit"", ""Coffee"", ""Shared hot tub - available all year, open specific hours"", ""Free parking on premises"", ""Sun loungers"", ""Fire extinguisher"", ""Shared outdoor pool - available all year, open specific hours"", ""Conditioner"", ""Mosquito net"", ""Smoke alarm"", ""Dining table"", ""Outdoor furniture"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Garden view"", ""Clothing storage: closet""]",,1,365,t,20,47,75,337,2025-03-23,0,0,0,259,0,0,,,,,,,,,,,,t,6
2560,2560,city scrape,Captain’s Suite Two stunning harbour view rooms,,480892285,2022-09-24,a few days or more,0%,f,"['email', 'phone']",t,t,Belize Mainland,Belize,17.49205,-88.18749,Room in hotel,Private room,5,4.0,7.0,3.0,"[""BBQ grill"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens"", ""Mini fridge"", ""Dryer \u2013 In building"", ""Wine glasses"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Dove conditioner"", ""Outdoor dining area"", ""Waterfront"", ""Dove body soap"", ""Hangers"", ""Hot water"", ""HDTV with HBO Max, premium cable"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Essentials"", ""Heating"", ""Standalone high chair - always at the listing"", ""Shower gel"", ""Free street parking"", ""Cleaning available during stay"", ""Barbecue utensils"", ""First aid kit"", ""Shared patio or balcony"", ""Coffee maker: drip coffee maker"", ""Books and reading material"", ""Safe"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Building staff"", ""Smoke alarm"", ""Kitchenette"", ""AC - split type ductless system"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Paid washer \u2013 In building"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Clothing storage: closet""]",$504.00,1,30,t,25,52,82,172,2025-03-23,14,10,0,172,13,60,30240.0,2023-12-20,2024-12-22,4.93,5.0,5.0,4.93,4.86,4.86,4.93,,f,2
2561,2561,previous scrape,Fire Tower (Adults Only),,540658612,2023-10-06,within an hour,100%,f,"['email', 'phone']",t,t,Cayo,Cayo,17.04845,-88.9003,Private room in nature lodge,Private room,2,,1.0,,"[""Extra pillows and blankets"", ""Bed linens"", ""Mini fridge"", ""Valley view"", ""Indoor fireplace: wood-burning"", ""Wine glasses"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Outdoor dining area"", ""Lake access"", ""Breakfast"", ""Free resort access"", ""Hangers"", ""Hot water"", ""Resort view"", ""Portable fans"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Host greets you"", ""Hot water kettle"", ""Essentials"", ""Heating"", ""Coffee maker: french press"", ""Shower gel"", ""Long term stays allowed"", ""Cleaning available during stay"", ""Private patio or balcony"", ""Bathtub"", ""First aid kit"", ""Bikes"", ""Single level home"", ""Books and reading material"", ""Mountain view"", ""Safe"", ""Fire pit"", ""Microwave"", ""Coffee"", ""Shared hot tub - available all year, open specific hours"", ""Free parking on premises"", ""Sun loungers"", ""Fire extinguisher"", ""Shared outdoor pool - available all year, open specific hours"", ""Conditioner"", ""Mosquito net"", ""Smoke alarm"", ""Kitchenette"", ""AC - split type ductless system"", ""Outdoor furniture"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Clothing storage: closet""]",,1,365,t,22,49,74,344,2025-03-23,0,0,0,266,0,0,,,,,,,,,,,,t,6
2562,2562,city scrape,Coral Sunset Camp,"An island 14 miles from Dangriga, near the reef",541281595,2023-10-10,within a few hours,100%,f,['phone'],t,t,Stann Creek Islands,Stann Creek,17.0882,-88.03787,Entire cabin,Entire home/apt,5,1.0,1.0,3.0,"[""BBQ grill"", ""Ocean view"", ""Outdoor shower"", ""Air conditioning"", ""Exterior security cameras on property"", ""Mini fridge"", ""Wifi"", ""Kitchen"", ""Kayak"", ""Beach access \u2013 Beachfront"", ""Dishes and silverware"", ""Stove"", ""Outdoor dining area""]",$225.00,1,365,t,30,60,90,269,2025-03-23,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1
2564,2564,city scrape,Nona’s Place Belize City Apt 2,,539070196,2023-09-26,within an hour,100%,t,"['email', 'phone']",t,t,Belize Mainland,Belize,17.49464,-88.18371,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Mini fridge"", ""Hair dryer"", ""Hangers"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Iron"", ""Dishes and silverware"", ""Paid dryer \u2013 In building"", ""Essentials"", ""Microwave"", ""Free parking on premises"", ""Fire extinguisher"", ""Smoke alarm"", ""Kitchenette"", ""Exterior security cameras on property"", ""Paid washer \u2013 In building"", ""Body soap""]",$190.00,1,1125,t,30,58,88,268,2025-03-23,35,19,2,268,26,114,21660.0,2023-10-19,2025-03-06,4.94,5.0,5.0,4.94,5.0,4.74,4.71,,t,10
2566,2566,city scrape,Tuquil-HA,"Our property is nestled in the scenic Lake Garden community on Lake View Drive. As you approach, you'll be greeted by a stunning row of majestic Royal Palm trees that line the perimeter, creating a serene and tropical ambiance. The entrance features a sleek black gate with our Airbnb sign clearly displayed at the front, making it easy to find. This peaceful retreat offers a beautiful natural setting, perfect for unwinding and enjoying the surrounding beauty.",535077272,2023-09-01,within an hour,100%,t,"['email', 'phone']",t,t,Belize Mainland,Belize,17.56142,-88.3104,Private room in home,Private room,2,1.0,1.0,1.0,"[""BBQ grill"", ""Free dryer \u2013 In building"", ""Boat slip"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Exercise equipment"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Outdoor dining area"", ""Lake access"", ""Waterfront"", ""Lock on bedroom door"", ""Board games"", ""Keypad"", ""Pets allowed"", ""Free washer \u2013 In building"", ""Hangers"", ""Hot water"", ""Wifi"", ""Iron"", ""Outlet covers"", ""Essentials"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Locally made  body soap"", ""Cleaning available during stay"", ""Barbecue utensils"", ""First aid kit"", ""Single level home"", ""Coffee maker: drip coffee maker"", ""Books and reading material"", ""TV"", ""Patio or balcony"", ""Canal view"", ""Safe"", ""Shared outdoor pool - available all year, open 24 hours"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Smoke alarm"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Private entrance"", ""Ceiling fan"", ""Garden view""]",$153.00,1,1125,t,30,60,90,269,2025-03-23,49,38,1,269,32,228,34884.0,2023-11-23,2025-03-04,4.98,5.0,5.0,4.92,5.0,4.78,4.94,,t,3
2567,2567,city scrape,Nona's Place Belize City Apt 3,,539070196,2023-09-26,within an hour,100%,t,"['email', 'phone']",t,t,Belize Mainland,Belize,17.495203316108313,-88.18323014061431,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Mini fridge"", ""Paid dryer"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Paid washer"", ""Hangers"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Iron"", ""Dishes and silverware"", ""Essentials"", ""First aid kit"", ""Microwave"", ""Fire extinguisher"", ""Smoke alarm"", ""Kitchenette"", ""Exterior security cameras on property"", ""Free driveway parking on premises"", ""Body soap""]",$190.00,1,365,t,30,60,90,270,2025-03-23,13,4,0,270,13,24,4560.0,2024-01-13,2024-12-15,4.85,5.0,5.0,4.92,5.0,4.62,4.62,,t,10
2568,2568,city scrape,Nona's Place Belize City Apt 4,,539070196,2023-09-26,within an hour,100%,t,"['email', 'phone']",t,t,Belize Mainland,Belize,17.495193083565177,-88.18322477619628,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Mini fridge"", ""Paid dryer"", ""Hair dryer"", ""Paid washer"", ""Hangers"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Iron"", ""Dishes and silverware"", ""Essentials"", ""First aid kit"", ""Microwave"", ""Free parking on premises"", ""Fire extinguisher"", ""Smoke alarm"", ""Kitchenette"", ""Exterior security cameras on property"", ""Body soap""]",$190.00,1,365,t,30,60,90,270,2025-03-23,14,1,0,270,8,6,1140.0,2023-10-17,2024-06-22,4.79,4.86,4.79,5.0,5.0,4.5,4.57,,t,10
2569,2569,previous scrape,Valley View Villa,,540658612,2023-10-06,within an hour,100%,f,"['email', 'phone']",t,t,Cayo,Cayo,17.04978,-88.89971,Private room in nature lodge,Private room,4,,2.0,,"[""Outdoor playground"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens"", ""Mini fridge"", ""Valley view"", ""Indoor fireplace: wood-burning"", ""Wine glasses"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Fireplace guards"", ""Outdoor dining area"", ""Lake access"", ""Board games"", ""Breakfast"", ""Free resort access"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hangers"", ""Hot water"", ""Portable fans"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Dishes and silverware"", ""Hot water kettle"", ""Essentials"", ""Heating"", ""Coffee maker: french press"", ""Shower gel"", ""Long term stays allowed"", ""Cleaning available during stay"", ""Private patio or balcony"", ""First aid kit"", ""Bikes"", ""Single level home"", ""Outdoor shower"", ""Books and reading material"", ""Mountain view"", ""Safe"", ""Fire pit"", ""Microwave"", ""Coffee"", ""Shared hot tub - available all year, open specific hours"", ""Free parking on premises"", ""Sun loungers"", ""Fire extinguisher"", ""Private outdoor pool - available all year, open 24 hours, heated, infinity"", ""Conditioner"", ""Mosquito net"", ""Smoke alarm"", ""Dining table"", ""Kitchenette"", ""AC - split type ductless system"", ""Outdoor furniture"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Clothing storage: closet""]",,1,365,t,13,43,61,325,2025-03-23,0,0,0,247,0,0,,,,,,,,,,,,t,6
2570,2570,city scrape,Eco Jungle Lodge in Belize's Mountain Pine Ridge,"Hidden Valley Wilderness Lodge is a serene haven, a sprawling nature reserve with 7200 acres of private forest reserve, no neighbors. As you wind along the clay trail, the landscape transforms into a picturesque setting, revealing exotic flora, dreamy streams, heavenly natural pools, some of the most beautiful waterfalls in the region, and more.<br /><br />What truly sets our neighborhood apart is the vast 7,200 acre forest and 90+ miles (144+ km) of hiking trails, the largest private hiking network in the country. Our reserve is yours to explore both on your own or with passionate guides like Marvin or Vian. Wander along morning-dew-kissed botanical paths. Marvel at the Orange Breasted Falcon and the King Vultures nesting atop a waterfall during unique bird-watching experiences.<br /><br />Immerse yourself further by privatizing a waterfall for a romantic picnic or refreshing swim. Hidden Valley beckons you to connect intimately with nature, whether it's the lush setting of a sunset o",540658612,2023-10-06,within an hour,100%,f,"['email', 'phone']",t,t,Cayo,Cayo,17.0498,-88.89914,Private room in nature lodge,Private room,2,1.0,1.0,1.0,"[""High chair"", ""Outdoor playground"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens"", ""Indoor fireplace: wood-burning"", ""Wine glasses"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Crib - available upon request"", ""Shared hot tub"", ""Fireplace guards"", ""Outdoor dining area"", ""Lake access"", ""Hidden Valley's Custom All Natural & Organic Shampoo shampoo"", ""Board games"", ""Breakfast"", ""Hidden Valley's Custom All Natural & Organic Soap body soap"", ""Free resort access"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hangers"", ""Hidden Valley's Custom All Natural & Organic Conditioner  conditioner"", ""Hot water"", ""Resort view"", ""Portable fans"", ""Wifi"", ""Room-darkening shades"", ""Iron"", ""Host greets you"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Essentials"", ""Coffee maker: french press"", ""Long term stays allowed"", ""Shower gel"", ""Cleaning available during stay"", ""First aid kit"", ""Bikes"", ""Single level home"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Changing table"", ""Safe"", ""Shared outdoor pool - available all year, open 24 hours"", ""Fire pit"", ""Coffee"", ""Free parking on premises"", ""Sun loungers"", ""Fire extinguisher"", ""Mosquito net"", ""Smoke alarm"", ""Dining table"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Outdoor furniture"", ""Mountain view"", ""Private entrance"", ""Ceiling fan"", ""Garden view"", ""Clothing storage: closet""]",$383.00,1,365,t,29,59,89,359,2025-03-23,2,1,0,281,2,6,2298.0,2024-01-05,2024-04-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,6
2571,2571,previous scrape,Valley View Villa Bedroom,,540658612,2023-10-06,within an hour,100%,f,"['email', 'phone']",t,t,Cayo,Cayo,17.04978,-88.89909,Private room in nature lodge,Private room,2,,1.0,,"[""Outdoor playground"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens"", ""Mini fridge"", ""Valley view"", ""Indoor fireplace: wood-burning"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Fireplace guards"", ""Lake access"", ""Board games"", ""Breakfast"", ""Free resort access"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hangers"", ""Hot water"", ""Portable fans"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Hot water kettle"", ""Essentials"", ""Heating"", ""Coffee maker: french press"", ""Shower gel"", ""Long term stays allowed"", ""Cleaning available during stay"", ""Private patio or balcony"", ""First aid kit"", ""Bikes"", ""Single level home"", ""Outdoor shower"", ""Books and reading material"", ""Mountain view"", ""Safe"", ""Fire pit"", ""Coffee"", ""Shared hot tub - available all year, open specific hours"", ""Free parking on premises"", ""Sun loungers"", ""Fire extinguisher"", ""Shared outdoor pool - available all year, open specific hours"", ""Conditioner"", ""Mosquito net"", ""Smoke alarm"", ""AC - split type ductless system"", ""Outdoor furniture"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Clothing storage: closet""]",,1,365,t,23,53,71,315,2025-03-23,0,0,0,243,0,0,,,,,,,,,,,,t,6
2572,2572,previous scrape,Valley View Villa Deluxe,,540658612,2023-10-06,within an hour,100%,f,"['email', 'phone']",t,t,Cayo,Cayo,17.04953,-88.89823,Private room in nature lodge,Private room,4,,1.0,,"[""Outdoor playground"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens"", ""Mini fridge"", ""Valley view"", ""Indoor fireplace: wood-burning"", ""Wine glasses"", ""Luggage dropoff allowed"", ""Shared hot tub"", ""Cleaning products"", ""Outdoor dining area"", ""Lake access"", ""Board games"", ""Breakfast"", ""Free resort access"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hangers"", ""Hot water"", ""Portable fans"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Dishes and silverware"", ""Hot water kettle"", ""Essentials"", ""Heating"", ""Coffee maker: french press"", ""Shower gel"", ""Long term stays allowed"", ""Cleaning available during stay"", ""Private patio or balcony"", ""First aid kit"", ""Bikes"", ""Single level home"", ""Outdoor shower"", ""Books and reading material"", ""Mountain view"", ""Safe"", ""Fire pit"", ""Microwave"", ""Coffee"", ""Sun loungers"", ""Fire extinguisher"", ""Private outdoor pool - available all year, open 24 hours, heated, infinity"", ""Conditioner"", ""Mosquito net"", ""Smoke alarm"", ""Dining table"", ""Kitchenette"", ""AC - split type ductless system"", ""Outdoor furniture"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Clothing storage: closet""]",,1,365,t,13,43,62,306,2025-03-23,0,0,0,234,0,0,,,,,,,,,,,,t,6
2573,2573,city scrape,Gem of Dangriga,Benguche Area/Pelican Beach Resort,441900363,2022-01-24,,,f,"['email', 'phone']",t,f,Stann Creek Mainland,Stann Creek,16.97833,-88.22806,Entire rental unit,Entire home/apt,3,1.5,2.0,2.0,"[""Washer"", ""AC - split type ductless system"", ""TV"", ""Wifi"", ""Portable fans"", ""Kitchen""]",$304.00,1,365,t,30,60,90,270,2025-03-23,0,0,0,270,0,0,0.0,,,,,,,,,,,t,1
2577,2577,city scrape,Casa Redonda Spacious 8 bedroom Beach Villa,,542817605,2023-10-21,within an hour,100%,,"['email', 'phone']",t,t,Belize Islands,Belize,17.89369,-87.97684,Entire home,Entire home/apt,16,5.0,8.0,9.0,"[""BBQ grill"", ""High chair"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Stove"", ""Toaster"", ""Outdoor dining area"", ""Waterfront"", ""Dryer"", ""Board games"", ""Washer"", ""Cooking basics"", ""Hangers"", ""Oven"", ""Pool"", ""Wifi"", ""Refrigerator"", ""Iron"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hammock"", ""Hot water kettle"", ""Essentials"", ""Barbecue utensils"", ""First aid kit"", ""Baking sheet"", ""Coffee maker: drip coffee maker"", ""Outdoor shower"", ""TV"", ""Patio or balcony"", ""Safe"", ""Blender"", ""Housekeeping - included with your stay"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Dishwasher"", ""Sun loungers"", ""Fire extinguisher"", ""Freezer"", ""Smoke alarm"", ""Dining table"", ""Drying rack for clothing"", ""Clothing storage"", ""Outdoor furniture"", ""Ceiling fan""]","$3,406.00",3,365,t,3,25,38,217,2025-03-23,3,3,0,182,2,18,61308.0,2024-06-29,2025-01-02,4.0,4.0,4.33,5.0,5.0,4.33,3.67,,f,2
